VPN,BARCODE,MARIA TASH,DEPT,WCID,ITEM_DESC
XSTARD-WG,2201100618982,194515143496,6321,6321x506080xxstardwg,Diamond Solitaire Star Threaded Stud
XSTARD-YG,2201100618999,194515143502,6321,6321x506080xxstardyg,Diamond Solitaire Star Threaded Stud
XSTARD-RG,2201100619002,194515143489,6321,6321x506080xxstardrg,Diamond Solitaire Star Threaded Stud
XWB10D-WG-L,2201100619019,194515146855,6321,6321x506080xxwb10dwgl,10mm Diamond Web Threaded Stud LEFT
XWB10D-WG-R,2201100619026,194515146862,6321,6321x506080xxwb10dwgr,10mm Diamond Web Threaded Stud RIGHT
XWB10D-YG-L,2201100619033,194515146879,6321,6321x506080xxwb10dygl,10mm Diamond Web Threaded Stud LEFT
XWB10D-YG-R,2201100619040,194515146886,6321,6321x506080xxwb10dygr,10mm Diamond Web Threaded Stud RIGHT
XWB10D-RG-L,2201100619057,194515146831,6321,6321x506080xxwb10drgl,10mm Diamond Web Threaded Stud LEFT
XWB10D-RG-R,2201100619064,194515146848,6321,6321x506080xxwb10drgr,10mm Diamond Web Threaded Stud RIGHT
XWB10D-BG-L,2201100619071,194515146817,6321,6321x506080xxwb10dbgl,10mm Diamond Web Threaded Stud LEFT
XWB10D-BG-R,2201100619088,194515146824,6321,6321x506080xxwb10dbgr,10mm Diamond Web Threaded Stud RIGHT
X3DTRBKD-YG,2201100619095,194515083709,6321,6321x506080xx3dtrbkdyg,3 Black Diamond Trinity Threaded Stud
X3DTRBKD-RG,2201100619101,194515083693,6321,6321x506080xx3dtrbkdrg,3 Black Diamond Trinity Threaded Stud
XDG65DOP-WG-L,2201100619255,194515188725,6321,6321x506080xxdg65dopwgl,Opal and Dia Dagger Threaded Stud LEFT
XDG65DOP-WG-R,2201100619262,194515188732,6321,6321x506080xxdg65dopwgr,Opal and Dia Dagger Threaded Stud RIGHT
XDG65DOP-YG-L,2201100619279,194515188749,6321,6321x506080xxdg65dopygl,Opal and Dia Dagger Threaded Stud LEFT
XDG65DOP-YG-R,2201100619286,194515188756,6321,6321x506080xxdg65dopygr,Opal and Dia Dagger Threaded Stud RIGHT
XDG65DOP-RG-L,2201100619293,194515188701,6321,6321x506080xxdg65doprgl,Opal and Dia Dagger Threaded Stud LEFT
XDG65DOP-RG-R,2201100619309,194515188718,6321,6321x506080xxdg65doprgr,Opal and Dia Dagger Threaded Stud RIGHT
XLOTEGD625D-WG,2201100619316,194515084058,6321,6321x506080xxlotegd625dwg,Dia Eng Lotus w/ Dangle Threaded Stud
XLOTEGD625D-YG,2201100619323,194515084065,6321,6321x506080xxlotegd625dyg,Dia Eng Lotus w/ Dangle Threaded Stud
XLOTEGD625D-RG,2201100619330,194515084041,6321,6321x506080xxlotegd625drg,Dia Eng Lotus w/ Dangle Threaded Stud
XLOTD625D-WG,2201100619347,194515083747,6321,6321x506080xxlotd625dwg,Dia Lotus w/ Dangle Threaded Stud
XLOTD625D-YG,2201100619354,194515083761,6321,6321x506080xxlotd625dyg,Dia Lotus w/ Dangle Threaded Stud
XLOTD625D-RG,2201100619361,194515083754,6321,6321x506080xxlotd625drg,Dia Lotus w/ Dangle Threaded Stud
XLOTEG615D-WG,2201100619378,194515084119,6321,6321x506080xxloteg615dwg,6mm Dia Engraved Lotus Threaded Stud
XLOTEG615D-YG,2201100619385,194515084126,6321,6321x506080xxloteg615dyg,6mm Dia Engraved Lotus Threaded Stud
XLOTEG615D-RG,2201100619392,194515084102,6321,6321x506080xxloteg615drg,6mm Dia Engraved Lotus Threaded Stud
XLOT615D-WG,2201100619460,194515083716,6321,6321x506080xxlot615dwg,6mm Dia Lotus Threaded Stud
XLOT615D-YG,2201100619477,194515083730,6321,6321x506080xxlot615dyg,6mm Dia Lotus Threaded Stud
XLOT615D-RG,2201100619484,194515083723,6321,6321x506080xxlot615drg,6mm Dia Lotus Threaded Stud
EARLOBE PIERCING,2201100619491,194515087653,6321,6321x506080xearlobepierc,Earlobe Piercing
CARTILAGE PIERCING,2201100619507,194515087660,6321,6321x506080xcartilagepier,Cartilage Piercing
DAITH PIERCING,2201100619514,194515087714,6321,6321x506080xdaithpiercing,Daith Piercing
CONCH PIERCING,2201100619521,194515087721,6321,6321x506080xconchpiercing,Conch Piercing
ROOK PIERCING,2201100619538,194515087707,6321,6321x506080xrookpiercing,Rook Piercing
TASH ROOK PIERCING,2201100619545,194515087691,6321,6321x506080xtashrookpierc,Tash Rook Piercing
NIPPLE PIERCING,2201100619552,194515088322,6321,6321x506080xnipplepierc,Nipple Piercing
NOSTRIL PIERCING,2201100619569,194515087752,6321,6321x506080xnostrilpierc,Nostril Piercing
SEPTUM PIERCING,2201100619576,194515087769,6321,6321x506080xseptumpierc,Septum Piercing
DERMAL PIERCING,2201100619583,194515033728,6321,6321x506080xdermalpierc,Dermal Piercing
DERMAL ANCHOR,2201100619590,194515087585,6321,6321x506080xdermalanchor,Dermal Anchor
GENERAL INSTALL,2201100619606,194515087509,6321,6321x506080xgeneralinstal,General Install
SMALL AFTERCARE,2201100619613,194515089787,6321,6321x506080xsmallaftercar,Small Aftercare
LARGE AFTERCARE,2201100619620,194515180156,6321,6321x506080xlargeaftercar,Large Aftercare
NAVEL PIERCING,2201100619637,194515089206,6321,6321x506080xnavelpiercing,Navel Piercing
FORWARD HELIX,2201100619644,194515087738,6321,6321x506080xforwardhelix,Forward Helix Piercing
INDUSTRIAL PIERCING,2201100619651,194515087820,6321,6321x506080xindpiercing,Industrial Piercing
XETIV95DYELLOW GOLD,2201100619699,194515142192,6321,6321x506080xxetiv95dyg,9.5MM INVISIBLE SET DIAMOND ETERNITY CLI
XETIV95DWHITE GOLD,2201100619705,194515142185,6321,6321x506080xxetiv95dwg,9.5MM INVISIBLE SET DIAMOND ETERNITY RIN
XETIV95DROSE GOLD,2201100619712,194515142178,6321,6321x506080xxetiv95drg,9.5MM INVISIBLE SET DIAMOND ETERNITY CLI
EFH19-WG,2201100619729,194515018237,6321,6321x506080xefh19wg,19mm Flat Hoop Earring
ER1SP65BLACK RHODIUM,2201100619736,194515127298,6321,6321x506080xer1sp65br,6.5MM SINGLE SHORT SPIKE NON-ROTATING CL
ER1SP8BLACK GOLD,2201100619743,194515127496,6321,6321x506080xer1sp8bg,8MM SINGLE SHORT SPIKE NON-ROTATING CLIC
EFH25-WG,2201100619750,194515083648,6321,6321x506080xefh25wg,25mm Flat Hoop Earring
EFH25-YG,2201100619767,194515112300,6321,6321x506080xefh25yg,25mm Flat Hoop Earring
EFH25-RG,2201100619774,194515112263,6321,6321x506080xefh25rg,25mm Flat Hoop Earring
EFH31-WG,2201100619781,194515089916,6321,6321x506080xefh31wg,31mm Flat Hoop Earring
EFH31-YG,2201100619798,194515089947,6321,6321x506080xefh31yg,31mm Flat Hoop Earring
EFH31-RG,2201100619804,194515089930,6321,6321x506080xefh31rg,31mm Flat Hoop Earring
EFH38-WG,2201100619811,194515112294,6321,6321x506080xefh38wg,38mm Flat Hoop Earring
EFH38-YG,2201100619828,194515089909,6321,6321x506080xefh38yg,38mm Flat Hoop Earring
EFH38-RG,2201100619835,194515112256,6321,6321x506080xefh38rg,38mm Flat Hoop Earring
XSK5DM-WG,2201100619842,194515112645,6321,6321x506080xxsk5dmwg,Matte Skull with Diamond Eyes
XSK5DM-YG,2201100619859,194515112683,6321,6321x506080xxsk5dmyg,Matte Skull with Diamond Eyes
XSK5DM-RG,2201100619866,194515113031,6321,6321x506080xxsk5dmrg,Matte Skull with Diamond Eyes
XSK5DM-BG,2201100619873,194515113017,6321,6321x506080xxsk5dmbg,Matte Skull with Diamond Eyes
XSK5BKDM-WG,2201100619880,194515113116,6321,6321x506080xxsk5bkdmwg,Matte Skull with Black Diamond Eyes
XSK5BKDM-YG,2201100619897,194515113000,6321,6321x506080xxsk5bkdmyg,Matte Skull with Black Diamond Eyes
XSK5BKDM-RG,2201100619903,194515113093,6321,6321x506080xxsk5bkdmrg,Matte Skull with Black Diamond Eyes
XSK5RBM-WG,2201100619910,194515113109,6321,6321x506080xxsk5rbmwg,Matte Skull with Ruby Eyes
XSK5RBM-YG,2201100619927,194515113024,6321,6321x506080xxsk5rbmyg,Matte Skull with Ruby Eyes
XSK5RBM-RG,2201100619934,194515118609,6321,6321x506080xxsk5rbmrg,Matte Skull with Ruby Eyes
XSK5RBM-BG,2201100619941,194515118623,6321,6321x506080xxsk5rbmbg,Matte Skull with Ruby Eyes
XSN5BKD-L-WG,2201100619958,194515118616,6321,6321x506080xxsn5bkdlwg,Snake w/ Blk Dia Eyes Threaded Stud LEFT
XSN5BKD-R-WG,2201100619965,194515035883,6321,6321x506080xxsn5bkdrwg,Snake w/ Blk Dia Eyes Thread Stud RIGHT
XSN5BKD-L-YG,2201100619972,194515035906,6321,6321x506080xxsn5bkdlyg,Snake w/ Blk Dia Eyes Threaded Stud LEFT
XSN5BKD-R-YG,2201100619989,194515035876,6321,6321x506080xxsn5bkdryg,Snake w/ Blk Dia Eyes Thread Stud RIGHT
XSN5BKD-L-RG,2201100619996,194515035913,6321,6321x506080xxsn5bkdlrg,Snake w/ Blk Dia Eyes Threaded Stud LEFT
XSN5BKD-R-RG,2201100620008,194515035890,6321,6321x506080xxsn5bkdrrg,Snake w/ Blk Dia Eyes Thread Stud RIGHT
XSN5D-L-WG,2201100620015,194515035920,6321,6321x506080xxsn5dlwg,Snake w/ Dia Eyes Threaded Stud LEFT
XSN5D-R-WG,2201100620022,194515035951,6321,6321x506080xxsn5drwg,Snake w/ Dia Eyes Threaded Stud RIGHT
XSN5D-L-YG,2201100620039,194515035852,6321,6321x506080xxsn5dlyg,Snake w/ Dia Eyes Threaded Stud LEFT
XSN5D-R-YG,2201100620046,194515035869,6321,6321x506080xxsn5dryg,Snake w/ Dia Eyes Threaded Stud RIGHT
XSN5D-L-RG,2201100620053,194515035968,6321,6321x506080xxsn5dlrg,Snake w/ Dia Eyes Threaded Stud LEFT
XSN5D-R-RG,2201100620060,194515035982,6321,6321x506080xxsn5drrg,Snake w/ Dia Eyes Threaded Stud RIGHT
XSN5D-L-BG,2201100620077,194515035975,6321,6321x506080xxsn5dlbg,Snake w/ Dia Eyes Threaded Stud LEFT
XSN5D-R-BG,2201100620084,194515035999,6321,6321x506080xxsn5drbg,Snake w/ Dia Eyes Threaded Stud RIGHT
XSN5RB-L-WG,2201100620091,194515037504,6321,6321x506080xxsn5rblwg,Snake w/ Ruby Eyes Threaded Stud LEFT
XSN5RB-R-WG,2201100620107,194515037597,6321,6321x506080xxsn5rbrwg,Snake w/ Ruby Eyes Threaded Stud RIGHT
XSN5RB-L-YG,2201100620114,194515037603,6321,6321x506080xxsn5rblyg,Snake w/ Ruby Eyes Threaded Stud LEFT
XSN5RB-R-YG,2201100620121,194515037498,6321,6321x506080xxsn5rbryg,Snake w/ Ruby Eyes Threaded Stud RIGHT
XSN5RB-L-RG,2201100620138,194515041105,6321,6321x506080xxsn5rblrg,Snake w/ Ruby Eyes Threaded Stud LEFT
XSN5RB-R-RG,2201100620145,194515041211,6321,6321x506080xxsn5rbrrg,Snake w/ Ruby Eyes Threaded Stud RIGHT
XSN5RB-L-BG,2201100620152,194515041112,6321,6321x506080xxsn5rblbg,Snake w/ Ruby Eyes Threaded Stud LEFT
XSN5RB-R-BG,2201100620169,194515041204,6321,6321x506080xxsn5rbrbg,Snake w/ Ruby Eyes Threaded Stud LEFT
XSNEG10D-L-WG,2201100620176,194515057397,6321,6321x506080xxsneg10dlwg,Lrg Engraved Snake w/ Diamond Eyes LEFT
XSNEG10D-R-WG,2201100620183,194515057632,6321,6321x506080xxsneg10drwg,Lrg Engraved Snake w/ Diamond Eyes RIGHT
XSNEG10D-L-YG,2201100620190,194515057649,6321,6321x506080xxsneg10dlyg,Lrg Engraved Snake w/ Diamond Eyes LEFT
XSNEG10D-R-YG,2201100620206,194515057656,6321,6321x506080xxsneg10dryg,Lrg Engraved Snake w/ Diamond Eyes RIGHT
XSNEG10D-L-RG,2201100620213,194515143250,6321,6321x506080xxsneg10dlrg,Lrg Engraved Snake w/ Diamond Eyes LEFT
XSNEG10D-R-RG,2201100620220,194515143243,6321,6321x506080xxsneg10drrg,Lrg Engraved Snake w/ Diamond Eyes RIGHT
XSNEG10D-L-BG,2201100620237,194515143236,6321,6321x506080xxsneg10dlbg,Lrg Engraved Snake w/ Diamond Eyes LEFT
XSNEG10D-R-BG,2201100620244,194515143014,6321,6321x506080xxsneg10drbg,Lrg Engraved Snake w/ Diamond Eyes RIGHT
XSNEG10BKD-L-WG,2201100620251,194515111464,6321,6321x506080xxsneg10bkdlwg,Lrg Engraved Snake w/ Blk Dia Eyes LEFT
XSNEG10BKD-R-WG,2201100620268,194515143892,6321,6321x506080xxsneg10bkdrwg,Lrg Engraved Snake w/ Blk Dia Eyes RIGHT
XSNEG10BKD-L-YG,2201100620275,194515143922,6321,6321x506080xxsneg10bkdlyg,Lrg Engraved Snake w/ Blk Dia Eyes LEFT
XSNEG10BKD-R-YG,2201100620282,194515143847,6321,6321x506080xxsneg10bkdryg,Lrg Engraved Snake w/ Blk Dia Eyes RIGHT
XSNEG10BKD-L-RG,2201100620299,194515144004,6321,6321x506080xxsneg10bkdlrg,Lrg Engraved Snake w/ Blk Dia Eyes LEFT
XSNEG10BKD-R-RG,2201100620305,194515144028,6321,6321x506080xxsneg10bkdrrg,Lrg Engraved Snake w/ Blk Dia Eyes RIGHT
XSNEG10RB-L-WG,2201100620312,194515144288,6321,6321x506080xxsneg10rblwg,Lrg Engraved Snake w/ Ruby Eyes LEFT
XSNEG10RB-R-WG,2201100620329,194515144295,6321,6321x506080xxsneg10rbrwg,Lrg Engraved Snake w/ Ruby Eyes RIGHT
XSNEG10RB-L-YG,2201100620336,194515144011,6321,6321x506080xxsneg10rblyg,Lrg Engraved Snake w/ Ruby Eyes LEFT
XSNEG10RB-R-YG,2201100620343,194515144035,6321,6321x506080xxsneg10rbryg,Lrg Engraved Snake w/ Ruby Eyes RIGHT
XSNEG10RB-L-RG,2201100620350,194515144066,6321,6321x506080xxsneg10rblrg,Lrg Engraved Snake w/ Ruby Eyes LEFT
XSNEG10RB-R-RG,2201100620367,194515143977,6321,6321x506080xxsneg10rbrrg,Lrg Engraved Snake w/ Ruby Eyes RIGHT
XSNEG10RB-L-BG,2201100620374,194515144264,6321,6321x506080xxsneg10rblbg,Lrg Engraved Snake w/ Ruby Eyes LEFT
XSNEG10RB-R-BG,2201100620381,194515143946,6321,6321x506080xxsneg10rbrbg,Lrg Engraved Snake w/ Ruby Eyes RIGHT
XPK6565M,2201100620398,194515144165,6321,6321x506080xxpk6565mw,"1/4"" Padlock Clicker"
XPK6565M,2201100620404,194515143960,6321,6321x506080xxpk6565my,"1/4"" Padlock Clicker"
XPK6565M,2201100620411,194515144202,6321,6321x506080xxpk6565mr,"1/4"" Padlock Clicker"
XPK875M,2201100620428,194515144134,6321,6321x506080xxpk875mw,"5/16"" Padlock Clicker"
XPK875M,2201100620435,194515144271,6321,6321x506080xxpk875my,"5/16"" Padlock Clicker"
XPK875M,2201100620442,194515144301,6321,6321x506080xxpk875mr,"5/16"" Padlock Clicker"
FETOP-5-WG,2201100620459,194515144073,6321,6321x506080xfetop5wg,Opal Eternity Finger Ring US Size 5
FETOP-5.5-WG,2201100620466,194515143885,6321,6321x506080xfetop55wg,Opal Eternity Finger Ring US Size 5.5
FETOP-6-WG,2201100620473,194515143915,6321,6321x506080xfetop6wg,Opal Eternity Finger Ring US Size 6
FETOP-6.5-WG,2201100620480,194515144141,6321,6321x506080xfetop65wg,Opal Eternity Finger Ring US Size 6.5
FETOP-7-WG,2201100620497,194515144127,6321,6321x506080xfetop7wg,Opal Eternity Finger Ring US Size 7
FETOP-7.5-WG,2201100620503,194515144257,6321,6321x506080xfetop75wg,Opal Eternity Finger Ring US Size 7.5
FETOP-5-YG,2201100620510,194515143861,6321,6321x506080xfetop5yg,Opal Eternity Finger Ring US Size 5
FETOP-5.5-YG,2201100620527,194515144189,6321,6321x506080xfetop55yg,Opal Eternity Finger Ring US Size 5.5
FETOP-6-YG,2201100620534,194515144172,6321,6321x506080xfetop6yg,Opal Eternity Finger Ring US Size 6
FETOP-6.5-YG,2201100620541,194515144059,6321,6321x506080xfetop65yg,Opal Eternity Finger Ring US Size 6.5
FETOP-7-YG,2201100620558,194515143939,6321,6321x506080xfetop7yg,Opal Eternity Finger Ring US Size 7
FETOP-7.5-YG,2201100620565,194515144158,6321,6321x506080xfetop75yg,Opal Eternity Finger Ring US Size 7.5
FETOP-5-RG,2201100620572,194515144080,6321,6321x506080xfetop5rg,Opal Eternity Finger Ring US Size 5
FETOP-5.5-RG,2201100620589,194515143854,6321,6321x506080xfetop55rg,Opal Eternity Finger Ring US Size 5.5
FETOP-6-RG,2201100620596,194515144196,6321,6321x506080xfetop6rg,Opal Eternity Finger Ring US Size 6
FETOP-6.5-RG,2201100620602,194515144042,6321,6321x506080xfetop65rg,Opal Eternity Finger Ring US Size 6.5
FETOP-7-RG,2201100620619,194515144318,6321,6321x506080xfetop7rg,Opal Eternity Finger Ring US Size 7
FETOP-7.5-RG,2201100620626,194515143908,6321,6321x506080xfetop75rg,Opal Eternity Finger Ring US Size 7.5
FETMQD-5-WG,2201100620633,194515143953,6321,6321x506080xfetmqd5wg,Dia Micro Pave Finger Ring US Size 5
FETMQD-5.5-WG,2201100620640,194515143878,6321,6321x506080xfetmqd55wg,Dia Micro Pave Finger Ring US Size 5.5
FETMQD-6-WG,2201100620657,194515145179,6321,6321x506080xfetmqd6wg,Dia Micro Pave Finger Ring US Size 6
FETMQD-6.5-WG,2201100620664,194515145315,6321,6321x506080xfetmqd65wg,Dia Micro Pave Finger Ring US Size 6.5
FETMQD-7-WG,2201100620671,194515145292,6321,6321x506080xfetmqd7wg,Dia Micro Pave Finger Ring US Size 7
FETMQD-7.5-WG,2201100620688,194515145193,6321,6321x506080xfetmqd75wg,Dia Micro Pave Finger Ring US Size 7.5
FETMQD-5-YG,2201100620695,194515145421,6321,6321x506080xfetmqd5yg,Dia Micro Pave Finger Ring US Size 5
FETMQD-5.5-YG,2201100620701,194515145438,6321,6321x506080xfetmqd55yg,Dia Micro Pave Finger Ring US Size 5.5
FETMQD-6-YG,2201100620718,194515145209,6321,6321x506080xfetmqd6yg,Dia Micro Pave Finger Ring US Size 6
FETMQD-6.5-YG,2201100620725,194515145308,6321,6321x506080xfetmqd65yg,Dia Micro Pave Finger Ring US Size 6.5
FETMQD-7-YG,2201100620732,194515145445,6321,6321x506080xfetmqd7yg,Dia Micro Pave Finger Ring US Size 7
FETMQD-7.5-YG,2201100620749,194515145322,6321,6321x506080xfetmqd75yg,Dia Micro Pave Finger Ring US Size 7.5
FETMQD-5-RG,2201100620756,194515145186,6321,6321x506080xfetmqd5rg,Dia Micro Pave Finger Ring US Size 5
FETMQD-5.5-RG,2201100620763,194515146763,6321,6321x506080xfetmqd55rg,Dia Micro Pave Finger Ring US Size 5.5
FETMQD-6-RG,2201100620770,194515146732,6321,6321x506080xfetmqd6rg,Dia Micro Pave Finger Ring US Size 6
FETMQD-6.5-RG,2201100620787,194515146749,6321,6321x506080xfetmqd65rg,Dia Micro Pave Finger Ring US Size 6.5
FETMQD-7-RG,2201100620794,194515146756,6321,6321x506080xfetmqd7rg,Dia Micro Pave Finger Ring US Size 7
FETMQD-7.5-RG,2201100620800,194515146800,6321,6321x506080xfetmqd75rg,Dia Micro Pave Finger Ring US Size 7.5
KFLD55D-WG,2201100620817,194515146794,6321,6321x506080xkfld55dwg,Diamond Flower and Dangle Necklace
KFLD55D-YG,2201100620824,194515146770,6321,6321x506080xkfld55dyg,Diamond Flower and Dangle Necklace
KFLD55D-RG,2201100620831,194515146787,6321,6321x506080xkfld55drg,Diamond Flower and Dangle Necklace
KSTAR45D-WG,2201100620848,194515043963,6321,6321x506080xkstar45dwg,4.5mm Diamond Star Necklace
KSTAR45D-YG,2201100620855,194515043956,6321,6321x506080xkstar45dyg,4.5mm Diamond Star Necklace
KSTAR45D-RG,2201100620862,194515043970,6321,6321x506080xkstar45drg,4.5mm Diamond Star Necklace
KSTAR55D-WG,2201100620879,194515044403,6321,6321x506080xkstar55dwg,5.5mm Diamond Star Necklace
KSTAR55D-YG,2201100620886,194515044410,6321,6321x506080xkstar55dyg,5.5mm Diamond Star Necklace
KSTAR55D-RG,2201100620893,194515044427,6321,6321x506080xkstar55drg,5.5mm Diamond Star Necklace
K2HCC8-WG,2201100620909,194515132445,6321,6321x506080xk2hcc8wg,8mm Handcuff Rings Necklace
K2HCC8-YG,2201100620916,194515132438,6321,6321x506080xk2hcc8yg,8mm Handcuff Rings Necklace
K2HCC8-RG,2201100620923,194515132452,6321,6321x506080xk2hcc8rg,8mm Handcuff Rings Necklace
XETMQSC65D-WG,2201100620930,194515111389,6321,6321x506080xxetmqsc65dwg,"1/4"" Scalloped Marquise Eternity Ring"
XETMQSC65D-YG,2201100620947,194515137228,6321,6321x506080xxetmqsc65dyg,"1/4"" Scalloped Marquise Eternity Ring"
XETMQSC65D-RG,2201100620954,194515137181,6321,6321x506080xxetmqsc65drg,"1/4"" Scalloped Marquise Eternity Ring"
XETMQSC8D-WG,2201100620961,194515137198,6321,6321x506080xxetmqsc8dwgw,"5/16"" Scalloped Marquise Eternity Ring"
XETMQSC8D-WG,2201100620978,194515137211,6321,6321x506080xxetmqsc8dwgy,"5/16"" Scalloped Marquise Eternity Ring"
XETMQSC8D-WG,2201100620985,194515137204,6321,6321x506080xxetmqsc8dwgr,"5/16"" Scalloped Marquise Eternity Ring"
XETMQSC95D-WG,2201100620992,194515138072,6321,6321x506080xxetmqsc95dwgw,"3/8"" Scalloped Marquise Eternity Ring"
XETMQSC95D-WG,2201100621005,194515138096,6321,6321x506080xxetmqsc95dwgy,"3/8"" Scalloped Marquise Eternity Ring"
XETMQSC95D-WG,2201100621012,194515138126,6321,6321x506080xxetmqsc95dwgr,"3/8"" Scalloped Marquise Eternity Ring"
XETMQIV65D-WG,2201100621029,194515138089,6321,6321x506080xxetmqiv65dwg,"1/4"" Invisible Marquise Eternity Ring"
XETMQIV65D-YG,2201100621036,194515138133,6321,6321x506080xxetmqiv65dyg,"1/4"" Invisible Marquise Eternity Ring"
XETMQIV65D-RG,2201100621043,194515138140,6321,6321x506080xxetmqiv65drg,"1/4"" Invisible Marquise Eternity Ring"
XETMQIV8D-WG,2201100621050,194515138119,6321,6321x506080xxetmqiv8dwg,"5/16"" Invisible Marquise Eternity Ring"
XETMQIV8D-YG,2201100621067,194515138102,6321,6321x506080xxetmqiv8dyg,"5/16"" Invisible Marquise Eternity Ring"
XETMQIV8D-RG,2201100621074,194515139284,6321,6321x506080xxetmqiv8drg,"5/16"" Invisible Marquise Eternity Ring"
XETMQIV95D-WG,2201100621081,194515139291,6321,6321x506080xxetmqiv95dwg,"3/8"" Invisible Marquise Eternity Ring"
XETMQIV95D-YG,2201100621098,194515139277,6321,6321x506080xxetmqiv95dyg,"3/8"" Invisible Marquise Eternity Ring"
XETMQIV95D-RG,2201100621104,194515139314,6321,6321x506080xxetmqiv95drg,"3/8"" Invisible Marquise Eternity Ring"
XETMQIV11D-WG,2201100621111,194515139321,6321,6321x506080xxetmqiv11dwg,"7/16"" Invisible Marquise Eternity Ring"
XETMQIV11D-YG,2201100621128,194515139307,6321,6321x506080xxetmqiv11dyg,"7/16"" Invisible Marquise Eternity Ring"
XETMQIV11D-RG,2201100621135,194515138355,6321,6321x506080xxetmqiv11drg,"7/16"" Invisible Marquise Eternity Ring"
XETMQSC65OP-WG,2201100621142,194515051562,6321,6321x506080xxetmqsc65opwg,"1/4"" Opal Marquise Eternity Ring"
XETMQSC65OP-YG,2201100621159,194515053795,6321,6321x506080xxetmqsc65opyg,"1/4"" Opal Marquise Eternity Ring"
XETMQSC65OP-RG,2201100621166,194515111365,6321,6321x506080xxetmqsc65oprg,"1/4"" Opal Marquise Eternity Ring"
XETMQSC8OP-WG,2201100621173,194515111266,6321,6321x506080xxetmqsc8opwg,"5/16"" Opal Marquise Eternity Ring"
XETMQSC8OP-YG,2201100621180,194515111181,6321,6321x506080xxetmqsc8opyg,"5/16"" Opal Marquise Eternity Ring"
XETMQSC8OP-RG,2201100621197,194515084430,6321,6321x506080xxetmqsc8oprg,"5/16"" Opal Marquise Eternity Ring"
XETMQSC95OP-WG,2201100621203,194515054112,6321,6321x506080xxetmqsc95opwg,"3/8"" Opal Marquise Eternity Ring"
XETMQSC95OP-YG,2201100621210,194515054037,6321,6321x506080xxetmqsc95opyg,"3/8"" Opal Marquise Eternity Ring"
XETMQSC95OP-RG,2201100621227,194515054075,6321,6321x506080xxetmqsc95oprg,"3/8"" Opal Marquise Eternity Ring"
XETMQSC11OP-WG,2201100621234,194515051500,6321,6321x506080xxetmqsc11opwg,"7/16"" Opal Marquise Eternity Ring"
XETMQSC11OP-YG,2201100621241,194515051517,6321,6321x506080xxetmqsc11opyg,"7/16"" Opal Marquise Eternity Ring"
XETMQSC11OP-RG,2201100621258,194515051524,6321,6321x506080xxetmqsc11oprg,"7/16"" Opal Marquise Eternity Ring"
XETIVBA65DWHITE GOLD,2201100621265,194515142222,6321,6321x506080xxetivba65dwg,6.5MM INVISIBLE BAGUETTE DIAMOND ETERNIT
XETIVBA65DROSE GOLD,2201100621272,194515142215,6321,6321x506080xxetivba65drg,6.5MM INVISIBLE SET BAGUETTE DIAMOND ETE
XETIVBA65DYELLOW GOLD,2201100621289,194515142239,6321,6321x506080xxetivba65dyg,6.5MM INVISIBLE SET BAGUETTE DIAMOND ETE
XETIVBA8D-WG,2201100621296,194515038341,6321,6321x506080xxetivba8dwg,"5/16"" Invisible Baguette Eternity Ring"
XETIVBA8D-YG,2201100621302,194515038440,6321,6321x506080xxetivba8dyg,"5/16"" Invisible Baguette Eternity Ring"
XETIVBA8D-RG,2201100621319,194515111761,6321,6321x506080xxetivba8drg,"5/16"" Invisible Baguette Eternity Ring"
XETIVBA95D-WG,2201100621326,194515111662,6321,6321x506080xxetivba95dwg,"3/8"" Invisible Baguette Eternity Ring"
XETIVBA95D-YG,2201100621333,194515111488,6321,6321x506080xxetivba95dyg,"3/8"" Invisible Baguette Eternity Ring"
XETIVBA95D-RG,2201100621340,194515111686,6321,6321x506080xxetivba95drg,"3/8"" Invisible Baguette Eternity Ring"
XBY4D-WG,2201100621357,194515111563,6321,6321x506080xxby4dwg,Diamond Butterfly Threaded Stud
XBY4D-YG,2201100621364,194515109744,6321,6321x506080xxby4dyg,Diamond Butterfly Threaded Stud
XBY4D-RG,2201100621371,194515109720,6321,6321x506080xxby4drg,Diamond Butterfly Threaded Stud
XBYMQD-WG,2201100621388,194515109508,6321,6321x506080xxbymqdwg,Diamond Marquise Butterfly Threaded Stud
XBYMQD-YG,2201100621395,194515109607,6321,6321x506080xxbymqdyg,Diamond Marquise Butterfly Threaded Stud
XBYMQD-RG,2201100621401,194515109843,6321,6321x506080xxbymqdrg,Diamond Marquise Butterfly Threaded Stud
XETSTAR8D38-WG,2201100621418,194515110757,6321,6321x506080xxetstar8d38wg,"5/16"" Dia Star Constellation Eternity"
XETSTAR8D38-YG,2201100621425,194515110764,6321,6321x506080xxetstar8d38yg,"5/16"" Dia Star Constellation Eternity"
XETSTAR8D38-RG,2201100621432,194515111044,6321,6321x506080xxetstar8d38rg,"5/16"" Dia Star Constellation Eternity"
XETTS8D-WG,2201100621449,194515111020,6321,6321x506080xxetts8dwg,"5/16"" Diamond Tassel Eternity Ring"
XETTS8D-YG,2201100621456,194515111167,6321,6321x506080xxetts8dyg,"5/16"" Diamond Tassel Eternity Ring"
XETTS8D-RG,2201100621463,194515111037,6321,6321x506080xxetts8drg,"5/16"" Diamond Tassel Eternity Ring"
